nohup: ignoring input
Processing sample: SBCC056
Running GATK HaplotypeCaller for SBCC056
13:56:37.776 WARN  GATKReadFilterPluginDescriptor - Redundant enabled filter (NotSecondaryAlignmentReadFilter) is enabled for this tool by default
13:56:37.797 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
13:56:37.969 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:56:38.253 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.254 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
13:56:38.255 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:56:38.255 INFO  HaplotypeCaller - Executing as hamzaamhal@selva on Linux v6.1.0-23-amd64 amd64
13:56:38.255 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.11-internal+0-adhoc..src
13:56:38.256 INFO  HaplotypeCaller - Start Date/Time: May 22, 2025 at 1:56:37 PM CEST
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.258 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
13:56:38.258 INFO  HaplotypeCaller - Picard Version: 2.27.5
13:56:38.259 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:56:38.260 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:56:38.261 INFO  HaplotypeCaller - Inflater: IntelInflater
13:56:38.261 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:56:38.261 INFO  HaplotypeCaller - Requester pays: disabled
13:56:38.261 INFO  HaplotypeCaller - Initializing engine
13:56:38.579 INFO  HaplotypeCaller - Done initializing engine
13:56:38.584 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:56:38.605 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
13:56:38.605 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
13:56:38.633 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:56:38.637 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:56:38.667 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:56:38.669 INFO  IntelPairHmm - Available threads: 1
13:56:38.669 INFO  IntelPairHmm - Requested threads: 7
13:56:38.669 WARN  IntelPairHmm - Using 1 available threads, but 7 were requested
13:56:38.670 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:56:38.764 INFO  ProgressMeter - Starting traversal
13:56:38.765 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
21:41:06.921 INFO  ProgressMeter -    chr3H_0:248666355            454.5               6101790          13424.3
21:41:16.921 INFO  ProgressMeter -    chr3H_0:249333972            454.7               6105060          13426.5
21:41:26.935 INFO  ProgressMeter -    chr3H_0:249911253            454.9               6107910          13427.9
21:41:36.963 INFO  ProgressMeter -    chr3H_0:250373289            455.0               6110320          13428.2
21:41:46.969 INFO  ProgressMeter -    chr3H_0:250871996            455.2               6112760          13428.7
21:41:57.013 INFO  ProgressMeter -    chr3H_0:251336577            455.4               6115260          13429.2
21:42:07.037 INFO  ProgressMeter -    chr3H_0:251955591            455.5               6118340          13431.1
21:42:17.061 INFO  ProgressMeter -    chr3H_0:252496598            455.7               6121160          13432.3
21:42:27.122 INFO  ProgressMeter -    chr3H_0:252959334            455.9               6123630          13432.8
21:42:37.199 INFO  ProgressMeter -    chr3H_0:253403847            456.0               6125900          13432.8
21:42:47.221 INFO  ProgressMeter -    chr3H_0:253924769            456.2               6128510          13433.6
21:42:57.247 INFO  ProgressMeter -    chr3H_0:254534584            456.4               6131650          13435.6
21:43:08.153 INFO  ProgressMeter -    chr3H_0:254862218            456.6               6133550          13434.4
21:43:18.156 INFO  ProgressMeter -    chr3H_0:255416401            456.7               6136280          13435.5
21:43:28.189 INFO  ProgressMeter -    chr3H_0:256002672            456.9               6139320          13437.2
21:43:38.198 INFO  ProgressMeter -    chr3H_0:256509365            457.1               6141910          13438.0
21:43:48.235 INFO  ProgressMeter -    chr3H_0:257058026            457.2               6144790          13439.4
21:43:58.249 INFO  ProgressMeter -    chr3H_0:257632960            457.4               6147770          13441.0
21:44:08.297 INFO  ProgressMeter -    chr3H_0:258072316            457.6               6150120          13441.2
21:44:18.320 INFO  ProgressMeter -    chr3H_0:258545215            457.7               6152530          13441.5
21:44:28.335 INFO  ProgressMeter -    chr3H_0:259231722            457.9               6155910          13444.0
21:44:38.336 INFO  ProgressMeter -    chr3H_0:260439645            458.1               6160880          13450.0
21:44:48.367 INFO  ProgressMeter -    chr3H_0:261300225            458.2               6164710          13453.4
21:44:58.407 INFO  ProgressMeter -    chr3H_0:261764367            458.4               6167120          13453.8
21:45:08.588 INFO  ProgressMeter -    chr3H_0:261948898            458.6               6168050          13450.8
21:45:18.600 INFO  ProgressMeter -    chr3H_0:262456157            458.7               6170760          13451.9
21:45:28.630 INFO  ProgressMeter -    chr3H_0:262909030            458.9               6173110          13452.1
21:45:38.646 INFO  ProgressMeter -    chr3H_0:263453635            459.1               6175880          13453.2
21:45:48.673 INFO  ProgressMeter -    chr3H_0:263976544            459.2               6178560          13454.2
21:45:58.691 INFO  ProgressMeter -    chr3H_0:264427398            459.4               6180920          13454.4
21:46:08.704 INFO  ProgressMeter -    chr3H_0:265162815            459.6               6184490          13457.3
21:46:18.730 INFO  ProgressMeter -    chr3H_0:265716760            459.7               6187250          13458.4
21:46:28.735 INFO  ProgressMeter -    chr3H_0:266343582            459.9               6190370          13460.3
21:46:38.912 INFO  ProgressMeter -    chr3H_0:267028414            460.1               6193670          13462.5
21:46:48.914 INFO  ProgressMeter -    chr3H_0:267484158            460.2               6195970          13462.6
21:46:58.923 INFO  ProgressMeter -    chr3H_0:267863082            460.4               6197820          13461.8
21:47:08.932 INFO  ProgressMeter -    chr3H_0:268527079            460.6               6201060          13463.9
21:47:18.932 INFO  ProgressMeter -    chr3H_0:269307086            460.7               6204890          13467.4
21:47:28.981 INFO  ProgressMeter -    chr3H_0:269964744            460.9               6208300          13469.9
21:47:39.011 INFO  ProgressMeter -    chr3H_0:270727584            461.1               6211960          13472.9
21:47:49.015 INFO  ProgressMeter -    chr3H_0:271376870            461.2               6215230          13475.2
21:47:59.041 INFO  ProgressMeter -    chr3H_0:271894974            461.4               6217700          13475.6
21:48:09.064 INFO  ProgressMeter -    chr3H_0:272406123            461.6               6220380          13476.6
21:48:19.082 INFO  ProgressMeter -    chr3H_0:273017720            461.7               6223470          13478.4
21:48:29.084 INFO  ProgressMeter -    chr3H_0:273637028            461.9               6226490          13480.0
21:48:39.103 INFO  ProgressMeter -    chr3H_0:274290838            462.1               6229690          13482.1
21:48:49.140 INFO  ProgressMeter -    chr3H_0:275130165            462.2               6233620          13485.7
21:48:59.223 INFO  ProgressMeter -    chr3H_0:275858149            462.4               6237140          13488.4
21:49:09.255 INFO  ProgressMeter -    chr3H_0:276327163            462.6               6239670          13489.0
21:49:19.275 INFO  ProgressMeter -    chr3H_0:276813036            462.7               6242120          13489.5
21:49:29.295 INFO  ProgressMeter -    chr3H_0:277299038            462.9               6244630          13490.0
21:49:39.295 INFO  ProgressMeter -    chr3H_0:277876622            463.1               6247530          13491.4
21:49:49.689 INFO  ProgressMeter -    chr3H_0:278390840            463.2               6250090          13491.9
21:49:59.704 INFO  ProgressMeter -    chr3H_0:278970206            463.4               6253040          13493.4
21:50:09.721 INFO  ProgressMeter -    chr3H_0:279765943            463.6               6256780          13496.6
21:50:19.743 INFO  ProgressMeter -    chr3H_0:280644959            463.7               6260750          13500.3
21:50:29.774 INFO  ProgressMeter -    chr3H_0:281261687            463.9               6263820          13502.1
21:50:39.796 INFO  ProgressMeter -    chr3H_0:281779424            464.1               6266440          13502.9
21:50:49.817 INFO  ProgressMeter -    chr3H_0:281917008            464.2               6267160          13499.5
21:50:59.821 INFO  ProgressMeter -    chr3H_0:282477591            464.4               6270020          13500.9
21:51:09.825 INFO  ProgressMeter -    chr3H_0:283104893            464.6               6273050          13502.5
21:51:19.847 INFO  ProgressMeter -    chr3H_0:283664048            464.8               6275950          13503.9
21:51:29.876 INFO  ProgressMeter -    chr3H_0:284262825            464.9               6278950          13505.5
21:51:39.879 INFO  ProgressMeter -    chr3H_0:284880793            465.1               6282090          13507.4
21:51:49.886 INFO  ProgressMeter -    chr3H_0:285242907            465.3               6283930          13506.5
21:51:59.913 INFO  ProgressMeter -    chr3H_0:285863018            465.4               6287070          13508.4
21:52:09.918 INFO  ProgressMeter -    chr3H_0:286455109            465.6               6290080          13510.1
21:52:19.922 INFO  ProgressMeter -    chr3H_0:287035502            465.8               6293040          13511.6
21:52:30.198 INFO  ProgressMeter -    chr3H_0:287909903            465.9               6296800          13514.7
21:52:40.215 INFO  ProgressMeter -    chr3H_0:289521577            466.1               6303020          13523.2
21:52:50.228 INFO  ProgressMeter -    chr3H_0:289644084            466.3               6303690          13519.8
21:53:00.235 INFO  ProgressMeter -    chr3H_0:289949552            466.4               6305240          13518.3
21:53:10.280 INFO  ProgressMeter -    chr3H_0:290547772            466.6               6308300          13520.0
21:53:20.285 INFO  ProgressMeter -    chr3H_0:290975173            466.8               6310490          13519.8
21:53:30.337 INFO  ProgressMeter -    chr3H_0:291531687            466.9               6313410          13521.2
21:53:40.345 INFO  ProgressMeter -    chr3H_0:292095473            467.1               6316210          13522.4
21:53:50.357 INFO  ProgressMeter -    chr3H_0:292581705            467.3               6318670          13522.9
21:54:00.379 INFO  ProgressMeter -    chr3H_0:293166564            467.4               6321620          13524.3
21:54:10.422 INFO  ProgressMeter -    chr3H_0:293707703            467.6               6324340          13525.3
21:54:20.436 INFO  ProgressMeter -    chr3H_0:294285216            467.8               6327220          13526.6
21:54:30.462 INFO  ProgressMeter -    chr3H_0:294856655            467.9               6330210          13528.2
21:54:40.468 INFO  ProgressMeter -    chr3H_0:295396791            468.1               6333020          13529.4
21:54:50.512 INFO  ProgressMeter -    chr3H_0:295984935            468.3               6335920          13530.7
21:55:00.557 INFO  ProgressMeter -    chr3H_0:296436320            468.4               6338300          13531.0
21:55:10.563 INFO  ProgressMeter -    chr3H_0:297085619            468.6               6341650          13533.3
21:55:20.584 INFO  ProgressMeter -    chr3H_0:297741569            468.8               6344900          13535.4
21:55:30.586 INFO  ProgressMeter -    chr3H_0:298411375            468.9               6348220          13537.7
21:55:40.613 INFO  ProgressMeter -    chr3H_0:298868315            469.1               6350730          13538.2
21:55:50.637 INFO  ProgressMeter -    chr3H_0:299348188            469.3               6353180          13538.6
21:56:00.640 INFO  ProgressMeter -    chr3H_0:299994970            469.4               6356360          13540.6
21:56:10.827 INFO  ProgressMeter -    chr3H_0:300661893            469.6               6359690          13542.8
21:56:20.849 INFO  ProgressMeter -    chr3H_0:301255685            469.8               6362640          13544.2
21:56:30.918 INFO  ProgressMeter -    chr3H_0:301676984            469.9               6364810          13544.0
21:56:40.932 INFO  ProgressMeter -    chr3H_0:302181935            470.1               6367420          13544.8
21:56:50.936 INFO  ProgressMeter -    chr3H_0:302813807            470.3               6370600          13546.7
21:57:00.949 INFO  ProgressMeter -    chr3H_0:303391246            470.4               6373590          13548.3
21:57:10.953 INFO  ProgressMeter -    chr3H_0:303950571            470.6               6376520          13549.7
21:57:20.954 INFO  ProgressMeter -    chr3H_0:304587128            470.8               6379620          13551.5
21:57:31.632 INFO  ProgressMeter -    chr3H_0:304981543            470.9               6381700          13550.8
21:57:41.749 INFO  ProgressMeter -    chr3H_0:305665636            471.1               6385050          13553.1
21:57:51.822 INFO  ProgressMeter -    chr3H_0:306254636            471.3               6388080          13554.7
21:58:01.843 INFO  ProgressMeter -    chr3H_0:306840949            471.5               6391130          13556.3
21:58:11.866 INFO  ProgressMeter -    chr3H_0:307494260            471.6               6394380          13558.4
21:58:21.871 INFO  ProgressMeter -    chr3H_0:308054492            471.8               6397180          13559.6
21:58:31.874 INFO  ProgressMeter -    chr3H_0:308620257            472.0               6400080          13560.9
21:58:41.901 INFO  ProgressMeter -    chr3H_0:309211644            472.1               6403100          13562.5
21:58:51.919 INFO  ProgressMeter -    chr3H_0:309883539            472.3               6406450          13564.8
21:59:01.931 INFO  ProgressMeter -    chr3H_0:310463004            472.5               6409320          13566.1
21:59:11.985 INFO  ProgressMeter -    chr3H_0:310977983            472.6               6412000          13566.9
21:59:22.007 INFO  ProgressMeter -    chr3H_0:311585951            472.8               6415090          13568.7
21:59:32.018 INFO  ProgressMeter -    chr3H_0:312024278            473.0               6417320          13568.6
21:59:42.023 INFO  ProgressMeter -    chr3H_0:312678286            473.1               6420530          13570.6
21:59:53.430 INFO  ProgressMeter -       chr3H_1:478137            473.3               6423550          13571.6
22:00:04.079 INFO  ProgressMeter -       chr3H_1:481449            473.5               6423570          13566.5
22:00:14.250 INFO  ProgressMeter -       chr3H_1:894200            473.7               6425690          13566.1
22:00:24.280 INFO  ProgressMeter -      chr3H_1:1527361            473.8               6428870          13568.1
22:00:34.296 INFO  ProgressMeter -      chr3H_1:2107219            474.0               6431750          13569.3
22:00:44.300 INFO  ProgressMeter -      chr3H_1:2573581            474.2               6434210          13569.8
22:00:54.310 INFO  ProgressMeter -      chr3H_1:3163607            474.3               6437200          13571.3
22:01:04.318 INFO  ProgressMeter -      chr3H_1:3726780            474.5               6440120          13572.7
22:01:14.328 INFO  ProgressMeter -      chr3H_1:4435688            474.7               6443510          13575.1
22:01:25.067 INFO  ProgressMeter -      chr3H_1:5001330            474.8               6446370          13576.0
22:01:35.103 INFO  ProgressMeter -      chr3H_1:5432555            475.0               6448630          13575.9
22:01:45.135 INFO  ProgressMeter -      chr3H_1:5873446            475.2               6450950          13576.0
22:01:55.144 INFO  ProgressMeter -      chr3H_1:6297390            475.3               6453140          13575.9
22:02:05.177 INFO  ProgressMeter -      chr3H_1:6867967            475.5               6456030          13577.2
22:02:15.234 INFO  ProgressMeter -      chr3H_1:7453627            475.7               6458870          13578.4
22:02:25.238 INFO  ProgressMeter -      chr3H_1:8092109            475.8               6462080          13580.4
22:02:35.249 INFO  ProgressMeter -      chr3H_1:8741570            476.0               6465330          13582.4
22:02:45.249 INFO  ProgressMeter -      chr3H_1:9311114            476.2               6468250          13583.8
22:02:55.277 INFO  ProgressMeter -      chr3H_1:9663072            476.3               6470070          13582.9
22:03:05.357 INFO  ProgressMeter -     chr3H_1:10174747            476.5               6472680          13583.5
22:03:15.400 INFO  ProgressMeter -     chr3H_1:10954381            476.7               6476330          13586.4
22:03:25.425 INFO  ProgressMeter -     chr3H_1:11766217            476.8               6480050          13589.5
22:03:35.439 INFO  ProgressMeter -     chr3H_1:12549006            477.0               6483740          13592.5
22:03:45.440 INFO  ProgressMeter -     chr3H_1:13120464            477.2               6486510          13593.5
22:03:55.441 INFO  ProgressMeter -     chr3H_1:13755580            477.3               6489590          13595.2
22:04:05.569 INFO  ProgressMeter -     chr3H_1:14605735            477.5               6493250          13598.1
22:04:15.592 INFO  ProgressMeter -     chr3H_1:15465119            477.7               6497150          13601.5
22:04:25.596 INFO  ProgressMeter -     chr3H_1:16350584            477.8               6501170          13605.2
22:04:35.605 INFO  ProgressMeter -     chr3H_1:17200097            478.0               6505070          13608.6
22:04:45.615 INFO  ProgressMeter -     chr3H_1:18115888            478.2               6509130          13612.3
22:04:55.623 INFO  ProgressMeter -     chr3H_1:19032849            478.3               6513310          13616.3
22:05:05.637 INFO  ProgressMeter -     chr3H_1:19907788            478.5               6517280          13619.8
22:05:15.673 INFO  ProgressMeter -     chr3H_1:20678504            478.7               6520710          13622.3
22:05:25.686 INFO  ProgressMeter -     chr3H_1:21313425            478.8               6523670          13623.7
22:05:35.696 INFO  ProgressMeter -     chr3H_1:22135944            479.0               6527410          13626.8
22:05:45.714 INFO  ProgressMeter -     chr3H_1:23003200            479.2               6531410          13630.4
22:05:55.758 INFO  ProgressMeter -     chr3H_1:23836477            479.3               6535230          13633.6
22:06:05.769 INFO  ProgressMeter -     chr3H_1:24348773            479.5               6537480          13633.5
22:06:15.998 INFO  ProgressMeter -     chr3H_1:25150483            479.7               6541220          13636.5
22:06:26.038 INFO  ProgressMeter -     chr3H_1:26008103            479.9               6545020          13639.6
22:06:36.061 INFO  ProgressMeter -     chr3H_1:26877252            480.0               6549060          13643.3
22:06:46.064 INFO  ProgressMeter -     chr3H_1:27667338            480.2               6552710          13646.2
22:06:56.074 INFO  ProgressMeter -     chr3H_1:28392706            480.4               6555960          13648.2
22:07:06.080 INFO  ProgressMeter -     chr3H_1:29139216            480.5               6559420          13650.6
22:07:16.466 INFO  ProgressMeter -     chr3H_1:29829153            480.7               6562600          13652.3
22:07:26.484 INFO  ProgressMeter -     chr3H_1:30471691            480.9               6565680          13654.0
22:07:36.676 INFO  ProgressMeter -     chr3H_1:31177242            481.0               6568910          13655.9
22:07:46.686 INFO  ProgressMeter -     chr3H_1:31826545            481.2               6572170          13657.9
22:07:56.697 INFO  ProgressMeter -     chr3H_1:32533869            481.4               6575450          13660.0
22:08:06.698 INFO  ProgressMeter -     chr3H_1:33222646            481.5               6578840          13662.3
22:08:16.705 INFO  ProgressMeter -     chr3H_1:33830428            481.7               6581760          13663.7
22:08:26.820 INFO  ProgressMeter -     chr3H_1:34437795            481.9               6584850          13665.3
22:08:36.845 INFO  ProgressMeter -     chr3H_1:35076399            482.0               6588060          13667.2
22:08:46.861 INFO  ProgressMeter -     chr3H_1:35659990            482.2               6591010          13668.6
22:08:56.878 INFO  ProgressMeter -     chr3H_1:36313487            482.4               6594200          13670.5
22:09:06.891 INFO  ProgressMeter -     chr3H_1:36944357            482.5               6597210          13672.0
22:09:16.895 INFO  ProgressMeter -     chr3H_1:37656740            482.7               6600740          13674.6
22:09:26.903 INFO  ProgressMeter -     chr3H_1:38137969            482.9               6603250          13675.1
22:09:36.950 INFO  ProgressMeter -     chr3H_1:38873078            483.0               6606530          13677.1
22:09:47.888 INFO  ProgressMeter -     chr3H_1:39360855            483.2               6609080          13677.2
22:09:57.993 INFO  ProgressMeter -     chr3H_1:39873030            483.4               6611770          13678.0
22:10:08.006 INFO  ProgressMeter -     chr3H_1:40389570            483.6               6614280          13678.5
22:10:18.012 INFO  ProgressMeter -     chr3H_1:40929306            483.7               6616840          13679.1
22:10:28.052 INFO  ProgressMeter -     chr3H_1:41553909            483.9               6619940          13680.8
22:10:38.081 INFO  ProgressMeter -     chr3H_1:42103846            484.1               6622680          13681.7
22:10:48.082 INFO  ProgressMeter -     chr3H_1:42627364            484.2               6625320          13682.4
22:10:58.086 INFO  ProgressMeter -     chr3H_1:43255902            484.4               6628420          13684.1
22:11:08.089 INFO  ProgressMeter -     chr3H_1:43982530            484.6               6631910          13686.6
22:11:18.096 INFO  ProgressMeter -     chr3H_1:44708745            484.7               6635430          13689.2
22:11:28.112 INFO  ProgressMeter -     chr3H_1:45377916            484.9               6638570          13690.9
22:11:38.126 INFO  ProgressMeter -     chr3H_1:46082538            485.1               6642050          13693.4
22:11:48.148 INFO  ProgressMeter -     chr3H_1:46805487            485.2               6645520          13695.8
22:11:58.166 INFO  ProgressMeter -     chr3H_1:47479154            485.4               6648740          13697.8
22:12:08.181 INFO  ProgressMeter -     chr3H_1:48186629            485.6               6651890          13699.5
22:12:18.201 INFO  ProgressMeter -     chr3H_1:49076628            485.7               6655920          13703.1
22:12:28.224 INFO  ProgressMeter -     chr3H_1:49754348            485.9               6659070          13704.9
22:12:38.231 INFO  ProgressMeter -     chr3H_1:50522208            486.1               6662510          13707.3
22:12:48.246 INFO  ProgressMeter -     chr3H_1:51118815            486.2               6665120          13707.9
22:12:59.062 INFO  ProgressMeter -     chr3H_1:51908770            486.4               6668680          13710.2
22:13:09.074 INFO  ProgressMeter -     chr3H_1:52843101            486.6               6672870          13714.1
22:13:19.120 INFO  ProgressMeter -     chr3H_1:53760227            486.7               6677030          13717.9
22:13:33.247 INFO  ProgressMeter -     chr3H_1:54502795            487.0               6680340          13718.1
22:13:43.275 INFO  ProgressMeter -     chr3H_1:55517475            487.1               6684790          13722.5
22:13:53.278 INFO  ProgressMeter -     chr3H_1:56027874            487.3               6687090          13722.5
22:14:03.284 INFO  ProgressMeter -     chr3H_1:56958567            487.5               6691330          13726.5
22:14:13.284 INFO  ProgressMeter -     chr3H_1:57904588            487.6               6695580          13730.6
22:14:23.296 INFO  ProgressMeter -     chr3H_1:58862408            487.8               6699930          13734.8
22:14:33.301 INFO  ProgressMeter -     chr3H_1:59561146            488.0               6703060          13736.5
22:14:43.307 INFO  ProgressMeter -     chr3H_1:60299004            488.1               6706450          13738.7
22:14:53.320 INFO  ProgressMeter -     chr3H_1:61069427            488.3               6710100          13741.5
22:15:03.320 INFO  ProgressMeter -     chr3H_1:61757234            488.5               6713280          13743.3
22:15:13.367 INFO  ProgressMeter -     chr3H_1:62598801            488.6               6717140          13746.5
22:15:24.085 INFO  ProgressMeter -     chr3H_1:63245412            488.8               6720150          13747.7
22:15:34.524 INFO  ProgressMeter -     chr3H_1:63799587            489.0               6722800          13748.2
22:15:44.550 INFO  ProgressMeter -     chr3H_1:64547568            489.2               6726290          13750.6
22:15:54.564 INFO  ProgressMeter -     chr3H_1:65257751            489.3               6729710          13752.9
22:16:04.593 INFO  ProgressMeter -     chr3H_1:66016925            489.5               6733250          13755.5
22:16:14.621 INFO  ProgressMeter -     chr3H_1:66738945            489.7               6736750          13757.9
22:16:24.674 INFO  ProgressMeter -     chr3H_1:67398212            489.8               6739920          13759.7
22:16:34.678 INFO  ProgressMeter -     chr3H_1:68147707            490.0               6743460          13762.2
22:16:47.484 INFO  ProgressMeter -     chr3H_1:68808899            490.2               6746720          13762.9
22:16:57.494 INFO  ProgressMeter -     chr3H_1:69419564            490.4               6749790          13764.5
22:17:07.524 INFO  ProgressMeter -     chr3H_1:70117327            490.5               6753210          13766.8
22:17:21.133 INFO  ProgressMeter -     chr3H_1:70399080            490.8               6754600          13763.2
22:17:31.484 INFO  ProgressMeter -     chr3H_1:70667714            490.9               6756060          13761.4
22:17:41.499 INFO  ProgressMeter -     chr3H_1:70840647            491.1               6756980          13758.6
22:17:51.505 INFO  ProgressMeter -     chr3H_1:71155543            491.3               6758600          13757.2
22:18:01.526 INFO  ProgressMeter -     chr3H_1:71659967            491.4               6761070          13757.5
22:18:11.535 INFO  ProgressMeter -     chr3H_1:72039961            491.6               6762990          13756.8
22:18:21.567 INFO  ProgressMeter -     chr3H_1:72398004            491.8               6764750          13755.7
22:18:31.597 INFO  ProgressMeter -     chr3H_1:72838670            491.9               6766900          13755.4
22:18:42.118 INFO  ProgressMeter -     chr3H_1:73442909            492.1               6769740          13756.2
22:18:52.127 INFO  ProgressMeter -     chr3H_1:74030303            492.3               6772580          13757.3
22:19:03.049 INFO  ProgressMeter -     chr3H_1:74526374            492.5               6774920          13757.0
22:19:13.253 INFO  ProgressMeter -     chr3H_1:75188092            492.6               6778040          13758.6
22:19:23.256 INFO  ProgressMeter -     chr3H_1:75585797            492.8               6779980          13757.9
22:19:33.261 INFO  ProgressMeter -     chr3H_1:76294353            493.0               6783380          13760.1
22:19:43.308 INFO  ProgressMeter -     chr3H_1:76871287            493.1               6786320          13761.4
22:19:53.317 INFO  ProgressMeter -     chr3H_1:77392261            493.3               6788780          13761.7
22:20:03.352 INFO  ProgressMeter -     chr3H_1:77942300            493.5               6791550          13762.7
22:20:13.377 INFO  ProgressMeter -     chr3H_1:78580254            493.6               6794610          13764.2
22:20:23.400 INFO  ProgressMeter -     chr3H_1:78985248            493.8               6796750          13763.9
22:20:33.405 INFO  ProgressMeter -     chr3H_1:79407064            494.0               6798880          13763.6
22:20:43.423 INFO  ProgressMeter -     chr3H_1:80020714            494.1               6801870          13765.0
22:20:53.468 INFO  ProgressMeter -     chr3H_1:80521339            494.3               6804560          13765.8
22:21:03.515 INFO  ProgressMeter -     chr3H_1:81096323            494.5               6807400          13766.8
22:21:13.515 INFO  ProgressMeter -     chr3H_1:81472611            494.6               6809370          13766.2
22:21:23.598 INFO  ProgressMeter -     chr3H_1:81913320            494.8               6811540          13765.9
22:21:33.615 INFO  ProgressMeter -     chr3H_1:82403553            495.0               6813910          13766.0
22:21:43.635 INFO  ProgressMeter -     chr3H_1:82944412            495.1               6816560          13766.7
22:21:53.639 INFO  ProgressMeter -     chr3H_1:83458093            495.3               6819140          13767.3
22:22:03.686 INFO  ProgressMeter -     chr3H_1:83930424            495.5               6821530          13767.5
22:22:14.280 INFO  ProgressMeter -     chr3H_1:84371950            495.7               6823750          13767.1
22:22:24.296 INFO  ProgressMeter -     chr3H_1:84752772            495.8               6825610          13766.2
22:22:34.348 INFO  ProgressMeter -     chr3H_1:85123849            496.0               6827510          13765.4
22:22:44.382 INFO  ProgressMeter -     chr3H_1:85488826            496.2               6829490          13764.7
22:22:54.504 INFO  ProgressMeter -     chr3H_1:86169725            496.3               6832730          13766.6
22:23:04.517 INFO  ProgressMeter -     chr3H_1:86447009            496.5               6834040          13764.6
22:23:14.540 INFO  ProgressMeter -     chr3H_1:87109081            496.7               6837250          13766.4
22:23:24.564 INFO  ProgressMeter -     chr3H_1:87571836            496.8               6839560          13766.4
22:23:34.623 INFO  ProgressMeter -     chr3H_1:88021301            497.0               6841800          13766.3
22:23:44.624 INFO  ProgressMeter -     chr3H_1:88470524            497.2               6843950          13766.0
22:23:54.627 INFO  ProgressMeter -     chr3H_1:88879852            497.3               6845990          13765.5
22:24:04.643 INFO  ProgressMeter -     chr3H_1:89360532            497.5               6848530          13766.0
22:24:14.682 INFO  ProgressMeter -     chr3H_1:89786354            497.7               6850730          13765.8
22:24:24.694 INFO  ProgressMeter -     chr3H_1:90247176            497.8               6853190          13766.1
22:24:34.709 INFO  ProgressMeter -     chr3H_1:90885793            498.0               6856140          13767.4
22:24:44.716 INFO  ProgressMeter -     chr3H_1:91241839            498.2               6857990          13766.5
22:24:54.737 INFO  ProgressMeter -     chr3H_1:91643424            498.3               6860000          13765.9
22:25:06.438 INFO  ProgressMeter -     chr3H_1:92007376            498.5               6861900          13764.4
22:25:16.439 INFO  ProgressMeter -     chr3H_1:92254405            498.7               6863210          13762.4
22:25:26.460 INFO  ProgressMeter -     chr3H_1:92715506            498.9               6865580          13762.5
22:25:36.461 INFO  ProgressMeter -     chr3H_1:93116370            499.0               6867630          13762.0
22:25:46.465 INFO  ProgressMeter -     chr3H_1:93507489            499.2               6869590          13761.4
22:25:56.636 INFO  ProgressMeter -     chr3H_1:93968782            499.4               6871780          13761.1
22:26:06.804 INFO  ProgressMeter -     chr3H_1:94216783            499.5               6873070          13759.0
